id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
209_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_208	C11H19NO6	[M - H]-	C11H19NO6	Amino acids and Peptides	0.966175914	Amino acid glycosides	0.9980656504631042	Cyanogenic glycosides	0.9983119964599609	Cyanogenic glycosides	0.7991840243339539	Glycosyl compounds	0.9998921155929565	Carbohydrates and carbohydrate conjugates	0.9999966621398926	Organooxygen compounds	0.9999986886978149	Organic oxygen compounds	0.9999598264694214	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208
212_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_211	C15H20O4	[M - H]-	C15H20O4	Terpenoids	0.8947399854660034	Sesquiterpenoids	0.9541446566581726	Pentalenane sesquiterpenoids	0.692527175	Terpene lactones	0.6621448397636414			Terpene lactones	0.6621448397636414	Prenol lipids	0.9014398455619812	Lipids and lipid-like molecules	0.820827305	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Delta valerolactones; Terpene lactones; Sesquiterpenoids; Iridoids and derivatives; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	211
213_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_212	C16H24O3	[M - H]-	C16H24O3	Terpenoids	0.8277767896652222	Sesquiterpenoids	0.7488553524017334	Herbertane sesquiterpenoids	0.2669582664966583	1-hydroxy-2-unsubstituted benzenoids	0.671676517			1-hydroxy-2-unsubstituted benzenoids	0.671676517	Phenols	0.9186068177223206	Benzenoids	0.9920361638069153	Organic compounds; Lipids and lipid-like molecules; Phenols; Prenol lipids; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	212
216_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_215	C15H22O4	[M - H]-	C15H22O4	Terpenoids	0.8868952393531799	Sesquiterpenoids	0.9584488868713379	Pseudoguaiane sesquiterpenoids	0.4932112395763397	Terpene lactones	0.6328999400138855			Terpene lactones	0.6328999400138855	Prenol lipids	0.7953145503997803	Lipids and lipid-like molecules	0.737660289	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Terpene lactones; Cyclic alcohols and derivatives; Sesquiterpenoids; Secondary alcohols; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	215
218_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_217	C12H26O4S	[M - H]-	C12H26O4S	Fatty acids	0.9036266803741455	Fatty acyls	0.8311526775360107	Fatty alcohols	0.8891520500183105	Sulfuric acid monoesters	0.9274322390556335	Sulfuric acid monoesters	0.9274322390556335	Sulfuric acid esters	0.9209908843040466	Organic sulfuric acids and derivatives	0.9812429547309875	Organic acids and derivatives	0.9999690055847168	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	217
219_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_218	C12H26O4S	[M - H]-	C12H26O4S	Fatty acids	0.9047081470489502	Fatty acyls	0.8281652927398682	Fatty alcohols	0.8874562382698059	Sulfuric acid monoesters	0.9286561608314514	Sulfuric acid monoesters	0.9286561608314514	Sulfuric acid esters	0.9215829372406006	Organic sulfuric acids and derivatives	0.9815647006034851	Organic acids and derivatives	0.999970555	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	218
222_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_221	C15H24O4	[M - H]-	C15H24O4	Terpenoids	0.5538637042045593	Sesquiterpenoids	0.5736996531486511	Bisabolane sesquiterpenoids	0.1303815096616745	Medium-chain fatty acids	0.5600448250770569	Medium-chain fatty acids	0.5600448250770569	Fatty acids and conjugates	0.6518690586090088	Fatty Acyls	0.581616223	Lipids and lipid-like molecules	0.7010952830314636	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	221
223_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_222	C15H24O4	[M - H]-	C15H24O4	Terpenoids	0.7781465649604797	Sesquiterpenoids	0.8880728483200073	Drimane sesquiterpenoids	0.26111552119255066	Sesquiterpenoids	0.5001809597015381			Sesquiterpenoids	0.5001809597015381	Prenol lipids	0.6609441637992859	Lipids and lipid-like molecules	0.6336653232574463	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	222
224_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_223	C15H24O4	[M - H]-	C15H24O4	Terpenoids	0.8486819267272949	Sesquiterpenoids	0.9080700874328613	Daucane sesquiterpenoids	0.21223708987236023	Sesquiterpenoids	0.7280917167663574			Sesquiterpenoids	0.7280917167663574	Prenol lipids	0.7742602229118347	Lipids and lipid-like molecules	0.6859820485115051	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Sesquiterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	223
225_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_224	C15H24O4	[M - H]-	C15H24O4	Terpenoids	0.7930763959884644	Sesquiterpenoids	0.909446657	Drimane sesquiterpenoids	0.6860164999961853	Hydroxy acids and derivatives	0.5578297972679138					Hydroxy acids and derivatives	0.5578297972679138	Organic acids and derivatives	0.9967472553253174	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	224
226_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_225	C16H28O3	[M - H]-	C16H28O3	Fatty acids	0.8454318046569824	Fatty Acids and Conjugates	0.8390297889709473	Branched fatty acids	0.5879572033882141	Long-chain fatty acids	0.7808001637458801	Long-chain fatty acids	0.7808001637458801	Fatty acids and conjugates	0.9908642172813416	Fatty Acyls	0.9864908456802368	Lipids and lipid-like molecules	0.9903802871704102	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	225
229_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_228	C17H32O2	[M - H]-	C17H32O2	Fatty acids	0.8805119395256042	Fatty Acids and Conjugates	0.6519210338592529	Unsaturated fatty acids	0.792269766	Long-chain fatty acids	0.8999421000480652	Long-chain fatty acids	0.8999421000480652	Fatty acids and conjugates	0.9873127341270447	Fatty Acyls	0.9861226081848145	Lipids and lipid-like molecules	0.9864528775215149	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	228
232_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_231	C15H10O5	[M - H]-	C15H10O5	Shikimates and Phenylpropanoids	0.5893813967704773	Flavonoids	0.5384635329246521	Anthraquinones and anthrones	0.3944316506385803	5-hydroxyflavonoids	0.5187744498252869	5-hydroxyflavonoids	0.5187744498252869	Hydroxyflavonoids	0.5956972241401672	Flavonoids	0.5368556380271912	Phenylpropanoids and polyketides	0.6329524517059326	Organic compounds; Organoheterocyclic compounds; Anthracenes; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Anthraquinones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavones; Benzene and substituted derivatives; Benzenoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	231
233_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_232	C15H10O5	[M - H]-	C15H10O5	Polyketides	0.7126212120056152	Polycyclic aromatic polyketides	0.589547336	Anthraquinones and anthrones	0.6762955784797668	Hydroxyanthraquinones	0.6155283451080322	Hydroxyanthraquinones	0.6155283451080322	Anthraquinones	0.8172752261161804	Anthracenes	0.6676021814346313	Benzenoids	0.9999406337738037	Organic compounds; Anthracenes; Ketones; Phenols; Anthraquinones; Organic acids and derivatives; Organooxygen compounds; Hydroxyanthraquinones; Carbonyl compounds; Benzenoids; Aryl ketones; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	232
234_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_233	C15H10O5	[M - H]-	C15H10O5	Polyketides	0.5880959033966064	Flavonoids	0.3888765871524811	Anthraquinones and anthrones	0.4673498272895813	Hydroxyanthraquinones	0.5495409965515137	Hydroxyanthraquinones	0.5495409965515137	Anthraquinones	0.6605817675590515	Anthracenes	0.5923923254013062	Benzenoids	0.9999324083328247	Organic compounds; Anthracenes; Phenols; Anthraquinones; Organic acids and derivatives; Organooxygen compounds; Hydroxyanthraquinones; Benzene and substituted derivatives; Benzenoids; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	233
237_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_236	C19H26O	[M - H]-	C19H26O	Terpenoids	0.9066242575645447	Diterpenoids	0.8964468240737915	Podocarpane diterpenoids	0.6017223000526428	Diterpenoids	0.9721934199333191			Diterpenoids	0.9721934199333191	Prenol lipids	0.909372866	Lipids and lipid-like molecules	0.969154418	Organic compounds; Lipids and lipid-like molecules; Phenanthrenes and derivatives; Tetralins; Ketones; Phenols; Hydrophenanthrenes; Prenol lipids; Organooxygen compounds; Cumenes; Diterpenoids; Carbonyl compounds; Benzenoids; Aryl ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	236
238_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_237	C19H26O	[M - H]-	C19H26O	Terpenoids	0.81933248	Diterpenoids	0.7439615726470947	Totarane diterpenoids	0.7265970706939697	Diterpenoids	0.7986059784889221			Diterpenoids	0.7986059784889221	Prenol lipids	0.7573341131210327	Lipids and lipid-like molecules	0.8307771682739258	Organic compounds; Lipids and lipid-like molecules; Phenanthrenes and derivatives; Tetralins; Phenols; Hydrophenanthrenes; Prenol lipids; Organooxygen compounds; Diterpenoids; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	237
239_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_238	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.7783138751983643	Fatty Acids and Conjugates	0.7456063032150269	Unsaturated fatty acids	0.42603063583374023	Long-chain fatty acids	0.8811227083206177	Long-chain fatty acids	0.8811227083206177	Fatty acids and conjugates	0.970292866	Fatty Acyls	0.9493847489356995	Lipids and lipid-like molecules	0.9551270604133606	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	238
240_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_239	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.8148545622825623	Octadecanoids	0.6400455236434937	Other Octadecanoids	0.708328128	Long-chain fatty acids	0.9185193777084351	Long-chain fatty acids	0.9185193777084351	Fatty acids and conjugates	0.9769555330276489	Fatty Acyls	0.9719550609588623	Lipids and lipid-like molecules	0.9730831384658813	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Keto fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	239
241_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_240	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.8788819909095764	Fatty Acids and Conjugates	0.8464483618736267	Hydroxy fatty acids	0.8806792497634888	Long-chain fatty acids	0.5456454157829285	Long-chain fatty acids	0.5456454157829285	Fatty acids and conjugates	0.9949434399604797	Fatty Acyls	0.9958059787750244	Lipids and lipid-like molecules	0.9965446591377258	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	240
242_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_241	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.8685504794120789	Octadecanoids	0.6593834161758423	Other Octadecanoids	0.655315638	Long-chain fatty acids	0.939914882	Long-chain fatty acids	0.939914882	Fatty acids and conjugates	0.9975302815437317	Fatty Acyls	0.9968043565750122	Lipids and lipid-like molecules	0.9973458647727966	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	241
243_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_242	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.8911821842193604	Octadecanoids	0.9246342182159424	Other Octadecanoids	0.9453151226043701	Lineolic acids and derivatives	0.6568556427955627			Lineolic acids and derivatives	0.6568556427955627	Fatty Acyls	0.9975042939186096	Lipids and lipid-like molecules	0.9976332187652588	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	242
244_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_243	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.8227288126945496	Fatty Acids and Conjugates	0.6551863551139832	Other Octadecanoids	0.5730193853378296	Long-chain fatty acids	0.8555648326873779	Long-chain fatty acids	0.8555648326873779	Fatty acids and conjugates	0.9178679585456848	Fatty Acyls	0.9172314405441284	Lipids and lipid-like molecules	0.9124265313148499	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Keto fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	243
245_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_244	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.8360863327980042	Fatty Acids and Conjugates	0.627885103	Other Octadecanoids	0.7512638568878174	Long-chain fatty acids	0.9150576591491699	Long-chain fatty acids	0.9150576591491699	Fatty acids and conjugates	0.9548966884613037	Fatty Acyls	0.9543947577476501	Lipids and lipid-like molecules	0.9565190672874451	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Keto acids and derivatives; Keto fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	244
246_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_245	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.8247881531715393	Fatty Acids and Conjugates	0.6344720721244812	Other Octadecanoids	0.6908327341079712	Long-chain fatty acids	0.8342698812484741	Long-chain fatty acids	0.8342698812484741	Fatty acids and conjugates	0.9494883418083191	Fatty Acyls	0.9511803388595581	Lipids and lipid-like molecules	0.9549643993377686	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Keto fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	245
247_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_246	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.8306988477706909	Fatty Acids and Conjugates	0.6582819223403931	Other Octadecanoids	0.4611324667930603	Long-chain fatty acids	0.819290817	Long-chain fatty acids	0.819290817	Fatty acids and conjugates	0.9655441641807556	Fatty Acyls	0.9682897925376892	Lipids and lipid-like molecules	0.9735000133514404	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	246
248_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_247	C16H30O3	[M - H]-	C16H30O3	Fatty acids	0.816686749	Fatty Acids and Conjugates	0.6469532251358032	Other Octadecanoids	0.6456987261772156	Long-chain fatty acids	0.8727271556854248	Long-chain fatty acids	0.8727271556854248	Fatty acids and conjugates	0.9504936933517456	Fatty Acyls	0.9503008723258972	Lipids and lipid-like molecules	0.9548613429069519	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Keto fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	247
251_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_250	C15H29NO3	[M - H]-	C15H29NO3	Fatty acids	0.7709259986877441	Fatty amides	0.9188722372055054	N-acyl amines	0.9215807914733887	N-acyl-alpha amino acids	0.9108982086181641	Amino acids and derivatives	0.9880329370498657	"Amino acids, peptides, and analogues"	0.9878664016723633	Carboxylic acids and derivatives	1	Organic acids and derivatives	1	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	250
252_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_251	C15H28O4	[M - H]-	C15H28O4	Fatty acids	0.5587713122367859	Fatty Acids and Conjugates	0.5894337892532349	Dicarboxylic acids	0.367308646	Branched fatty acids	0.643172026	Branched fatty acids	0.643172026	Fatty acids and conjugates	0.7024126648902893	Fatty Acyls	0.6438843011856079	Lipids and lipid-like molecules	0.8120576739311218	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	251
253_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_252	C19H28O	[M - H]-	C19H28O	Terpenoids	0.9083290696144104	Diterpenoids	0.9320538640022278	Abietane diterpenoids	0.5575205683708191	Diterpenoids	0.9827980399131775			Diterpenoids	0.9827980399131775	Prenol lipids	0.9683065414428711	Lipids and lipid-like molecules	0.95919323	Organic compounds; Lipids and lipid-like molecules; Phenanthrenes and derivatives; Tetralins; Hydrophenanthrenes; Prenol lipids; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	252
254_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_253	C19H28O	[M - H]-	C19H28O	Terpenoids	0.8736642599105835	Diterpenoids	0.8569100499153137	Totarane diterpenoids	0.648070216	Diterpenoids	0.938659668			Diterpenoids	0.938659668	Prenol lipids	0.8575484752655029	Lipids and lipid-like molecules	0.9382747411727905	Organic compounds; Lipids and lipid-like molecules; Phenanthrenes and derivatives; Tetralins; Phenols; Hydrophenanthrenes; Prenol lipids; Organooxygen compounds; Diterpenoids; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	253
255_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_254	C19H28O	[M - H]-	C19H28O	Terpenoids	0.7577091455459595	Diterpenoids	0.6666287183761597	Totarane diterpenoids	0.5200443267822266	Diterpenoids	0.7017067074775696			Diterpenoids	0.7017067074775696	Prenol lipids	0.741401732	Lipids and lipid-like molecules	0.8012340664863586	Organic compounds; Lipids and lipid-like molecules; Ketones; Phenols; Prenol lipids; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	254
256_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_255	C16H32O3	[M - H]-	C16H32O3	Fatty acids	0.8889322876930237	Fatty Acids and Conjugates	0.8902101516723633	Hydroxy fatty acids	0.9692208170890808	Long-chain fatty acids	0.6056283712387085	Long-chain fatty acids	0.6056283712387085	Fatty acids and conjugates	0.996896505	Fatty Acyls	0.9981642365455627	Lipids and lipid-like molecules	0.9981585144996643	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Straight chain fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	255
257_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_256	C16H32O3	[M - H]-	C16H32O3	Fatty acids	0.8915179371833801	Fatty Acids and Conjugates	0.9020130634307861	Hydroxy fatty acids	0.96481508	Long-chain fatty acids	0.5679044723510742	Long-chain fatty acids	0.5679044723510742	Fatty acids and conjugates	0.9951157569885254	Fatty Acyls	0.9969035983085632	Lipids and lipid-like molecules	0.9970491528511047	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	256
